index,pack,rarity,card_name,img_src
064/053,sm06a,UR,いれかえフロート,https://img.yuyu-tei.jp/card_image/poc/100_140/sm06a/10064.jpg
065/053,sm06a,UR,火打石,https://img.yuyu-tei.jp/card_image/poc/100_140/sm06a/10065.jpg
066/053,sm06a,UR,竜の鉤爪,https://img.yuyu-tei.jp/card_image/poc/100_140/sm06a/10066.jpg
108/094,sm06,UR,エネポーター(通常版:表面加工あり),https://img.yuyu-tei.jp/card_image/poc/100_140/sm06/10108.jpg
108/094,card_image,UR,エネポーター(エラー版:表面加工なし),https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
109/094,sm06,UR,ミステリートレジャー(通常版:表面加工あり),https://img.yuyu-tei.jp/card_image/poc/100_140/sm06/10109.jpg
109/094,card_image,UR,ミステリートレジャー(エラー版:表面加工なし),https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
110/094,sm06,UR,ユニットエネルギー闘悪妖(通常版:表面加工あり),https://img.yuyu-tei.jp/card_image/poc/100_140/sm06/10110.jpg
110/094,card_image,UR,ユニットエネルギー闘悪妖(エラー版:表面加工なし),https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
061/050,sm05plus,UR,エネルギーリサイクル,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05plus/10061.jpg
062/050,sm05plus,UR,ビーストリング,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05plus/10062.jpg
063/050,sm05plus,UR,鋼鉄のフライパン,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05plus/10063.jpg
076/066,sm05s,UR,のぞきみレッドカード,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05s/10076.jpg
077/066,sm05s,UR,ミッシングクローバー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05s/10077.jpg
078/066,sm05s,UR,ユニットエネルギー草炎水,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05s/10078.jpg
076/066,sm05m,UR,クラッシュハンマー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05m/10076.jpg
077/066,sm05m,UR,エスケープボード,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05m/10077.jpg
078/066,sm05m,UR,ユニットエネルギー雷超鋼,https://img.yuyu-tei.jp/card_image/poc/100_140/sm05m/10078.jpg
124/114,sm04plus,UR,ルナアーラGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04plus/10124.jpg
125/114,sm04plus,UR,ソルガレオGX,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04plus/10125.jpg
060/050,sm04s,UR,カウンターキャッチャー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04s/10060.jpg
061/050,sm04s,UR,ワープエネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04s/10061.jpg
062/050,sm04s,UR,基本鋼エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04s/10062.jpg
060/050,sm04a,UR,ねがいのバトン,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04a/10060.jpg
061/050,sm04a,UR,カウンターエネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04a/10061.jpg
062/050,sm04a,UR,基本水エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm04a/10062.jpg
062/051,sm03h,UR,あなぬけのヒモ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm03h/10062.jpg
063/051,sm03h,UR,ムキムキダンベル,https://img.yuyu-tei.jp/card_image/poc/100_140/sm03h/10063.jpg
064/051,sm03h,UR,基本炎エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm03h/10064.jpg
062/051,sm03n,UR,スーパーポケモン回収,https://img.yuyu-tei.jp/card_image/poc/100_140/sm03n/10062.jpg
063/051,sm03n,UR,レスキュータンカ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm03n/10063.jpg
064/051,sm03n,UR,基本フェアリーエネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm03n/10064.jpg
064/049,sm02plus,UR,こだわりハチマキ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02plus/10064.jpg
065/049,sm02plus,UR,マルチつけかえ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02plus/10065.jpg
066/049,sm02plus,UR,基本悪エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02plus/10066.jpg
060/050,sm02k,UR,フィールドブロアー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02k/10060.jpg
061/050,sm02k,UR,まんたんのくすり,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02k/10061.jpg
062/050,sm02k,UR,基本雷エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02k/10062.jpg
060/050,sm02l,UR,アクアパッチ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02l/10060.jpg
061/050,sm02l,UR,改造ハンマー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02l/10061.jpg
062/050,sm02l,UR,基本闘エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm02l/10062.jpg
066/051,sm01plus,UR,ふしぎなアメ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01plus/10066.jpg
067/051,sm01plus,UR,ダブル無色エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01plus/10067.jpg
068/051,sm01plus,UR,基本草エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01plus/10068.jpg
071/060,sm01s,UR,ハイパーボール,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01s/10071.jpg
072/060,sm01s,UR,ロトム図鑑,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01s/10072.jpg
073/060,sm01s,UR,基本鋼エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01s/10073.jpg
071/060,sm01m,UR,ネストボール,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01m/10071.jpg
072/060,sm01m,UR,ポケモンいれかえ,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01m/10072.jpg
073/060,sm01m,UR,基本超エネルギー,https://img.yuyu-tei.jp/card_image/poc/100_140/sm01m/10073.jpg
059/054,xy11ef,UR,ボルケニオンEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy11ef/10059.jpg
059/054,xy11ct,UR,サーナイトEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy11ct/10059.jpg
088/078,xy10,UR,フーディンEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy10/10088.jpg
089/080,xy09,UR,ギャラドスEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy09/10089.jpg
065/059,xy08rf,UR,ミュウツーEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy08rf/10065.jpg
065/059,xy08bs,UR,ミュウツーEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy08bs/10065.jpg
093/081,xy07,UR,ゲンシカイオーガEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy07/10093.jpg
094/081,xy07,UR,ゲンシグラードンEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy07/10094.jpg
095/081,xy07,UR,MレックウザEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy07/10095.jpg
096/081,xy07,UR,エネルギー回収,https://img.yuyu-tei.jp/card_image/poc/100_140/xy07/10096.jpg
097/081,xy07,UR,トレーナーズポスト,https://img.yuyu-tei.jp/card_image/poc/100_140/xy07/10097.jpg
090/078,xy06,UR,エネルギーつけかえ,https://img.yuyu-tei.jp/card_image/poc/100_140/xy06/10090.jpg
091/078,xy06,UR,バトルサーチャー,https://img.yuyu-tei.jp/card_image/poc/100_140/xy06/10091.jpg
079/070,xy05gv,UR,ポケモンいれかえ,https://img.yuyu-tei.jp/card_image/poc/100_140/xy05gv/10079.jpg
080/070,xy05gv,UR,じゃくてんほけん,https://img.yuyu-tei.jp/card_image/poc/100_140/xy05gv/10080.jpg
079/070,xy05ts,UR,改造ハンマー,https://img.yuyu-tei.jp/card_image/poc/100_140/xy05ts/10079.jpg
080/070,xy05ts,UR,ダイブボール,https://img.yuyu-tei.jp/card_image/poc/100_140/xy05ts/10080.jpg
096/088,xy04,UR,MライボルトEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy04/10096.jpg
097/088,xy04,UR,MゲンガーEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy04/10097.jpg
104/096,xy03,UR,MヘラクロスEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy03/10104.jpg
105/096,xy03,UR,MルカリオEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy03/10105.jpg
088/080,xy02,UR,MリザードンEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy02/10088.jpg
089/080,xy02,UR,MリザードンEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy02/10089.jpg
090/080,xy02,UR,MガルーラEX,https://img.yuyu-tei.jp/card_image/poc/100_140/xy02/10090.jpg
083/076,bw09,UR,タマタマ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw09/10083.jpg
084/076,bw09,UR,ビリジオン,https://img.yuyu-tei.jp/card_image/poc/100_140/bw09/10084.jpg
085/076,bw09,UR,ヨノワール,https://img.yuyu-tei.jp/card_image/poc/100_140/bw09/10085.jpg
086/076,bw09,UR,ふしぎなアメ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw09/10086.jpg
056/051,bw08sf,UR,エンペルト,https://img.yuyu-tei.jp/card_image/poc/100_140/bw08sf/10056.jpg
057/051,bw08sf,UR,シンボラー,https://img.yuyu-tei.jp/card_image/poc/100_140/bw08sf/10057.jpg
058/051,bw08sf,UR,ハイパーボール,https://img.yuyu-tei.jp/card_image/poc/100_140/bw08sf/10058.jpg
056/051,bw08tk,UR,ダストダス,https://img.yuyu-tei.jp/card_image/poc/100_140/bw08tk/10056.jpg
057/051,bw08tk,UR,ガブリアス,https://img.yuyu-tei.jp/card_image/poc/100_140/bw08tk/10057.jpg
058/051,bw08tk,UR,まんたんのくすり,https://img.yuyu-tei.jp/card_image/poc/100_140/bw08tk/10058.jpg
077/070,bw07,UR,リザードン,https://img.yuyu-tei.jp/card_image/poc/100_140/bw07/10077.jpg
078/070,bw07,UR,カメックス,https://img.yuyu-tei.jp/card_image/poc/100_140/bw07/10078.jpg
079/070,bw07,UR,ランダムレシーバー,https://img.yuyu-tei.jp/card_image/poc/100_140/bw07/10079.jpg
064/059,bw06fb,UR,ゴルーグ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw06fb/10064.jpg
065/059,card_image,UR,ゴツゴツメット,https://img.yuyu-tei.jp/card_image/noimage_100_140.jpg
064/059,bw06cf,UR,テラキオン,https://img.yuyu-tei.jp/card_image/poc/100_140/bw06cf/10064.jpg
065/059,bw06cf,UR,チルタリス,https://img.yuyu-tei.jp/card_image/poc/100_140/bw06cf/10065.jpg
054/050,bw05st,UR,ランクルス,https://img.yuyu-tei.jp/card_image/poc/100_140/bw05st/10054.jpg
055/050,bw05st,UR,レックウザ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw05st/10055.jpg
054/050,bw05de,UR,ジャローダ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw05de/10054.jpg
055/050,bw05de,UR,ワルビアル,https://img.yuyu-tei.jp/card_image/poc/100_140/bw05de/10055.jpg
074/069,bw04,UR,サーナイト,https://img.yuyu-tei.jp/card_image/poc/100_140/bw04/10074.jpg
075/069,bw04,UR,アーケオス,https://img.yuyu-tei.jp/card_image/poc/100_140/bw04/10075.jpg
076/069,bw04,UR,ポケモンキャッチャー,https://img.yuyu-tei.jp/card_image/poc/100_140/bw04/10076.jpg
056/052,bw03pd,UR,ゾロアーク,https://img.yuyu-tei.jp/card_image/poc/100_140/bw03pd/10056.jpg
057/052,bw03pd,UR,サザンドラ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw03pd/10057.jpg
056/052,bw03hb,UR,エンブオー,https://img.yuyu-tei.jp/card_image/poc/100_140/bw03hb/10056.jpg
057/052,bw03hb,UR,シャンデラ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw03hb/10057.jpg
072/066,bw02,UR,ニャース,https://img.yuyu-tei.jp/card_image/poc/100_140/bw02/10072.jpg
056/053,bw01w,UR,ピカチュウ,https://img.yuyu-tei.jp/card_image/poc/100_140/bw01w/10056.jpg
115/098,s12,HR,レジエレキVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10115.jpg
116/098,s12,HR,アンノーンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10116.jpg
117/098,s12,HR,レジドラゴVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10117.jpg
118/098,s12,HR,ルギアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10118.jpg
119/098,s12,HR,さぎょういん,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10119.jpg
120/098,s12,HR,ジンダイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10120.jpg
121/098,s12,HR,スズナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10121.jpg
122/098,s12,HR,ワタル,https://img.yuyu-tei.jp/card_image/poc/100_140/s12/10122.jpg
086/068,s11a,HR,ジャローダVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10132.jpg
087/068,s11a,HR,アローラロコンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10133.jpg
088/068,s11a,HR,クチートVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10134.jpg
089/068,s11a,HR,セレナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10135.jpg
090/068,s11a,HR,ふりそで,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10136.jpg
091/068,s11a,HR,ミクリ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11a/10137.jpg
117/100,s11,HR,キュレムVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10117.jpg
118/100,s11,HR,プテラVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10118.jpg
119/100,s11,HR,ドラピオンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10119.jpg
120/100,s11,HR,ギラティナVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10120.jpg
121/100,s11,HR,アクロマの実験,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10121.jpg
122/100,s11,HR,おじょうさま,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10122.jpg
123/100,s11,HR,ネジキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10123.jpg
124/100,s11,HR,メリッサ,https://img.yuyu-tei.jp/card_image/poc/100_140/s11/10124.jpg
084/071,s10b,HR,ミュウツーVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10084.jpg
085/071,s10b,HR,メルメタルVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10085.jpg
086/071,s10b,HR,カイリューVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10086.jpg
087/071,s10b,HR,キャンデラ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10087.jpg
088/071,s10b,HR,スパーク,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10088.jpg
089/071,s10b,HR,博士の研究[ウィロー博士],https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10089.jpg
090/071,s10b,HR,ブランシェ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10b/10090.jpg
090/071,s10a,HR,ジバコイルVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10139.jpg
091/071,s10a,HR,ヒスイヌメルゴンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10140.jpg
092/071,s10a,HR,ヒスイゾロアークVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10141.jpg
093/071,s10a,HR,ウォロ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10142.jpg
094/071,s10a,HR,ススキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10143.jpg
095/071,s10a,HR,ヒナツ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10144.jpg
096/071,s10a,HR,野盗三姉妹,https://img.yuyu-tei.jp/card_image/poc/100_140/s10a/10145.jpg
080/067,s10d,HR,ヒスイドレディアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10080.jpg
081/067,s10d,HR,カイリキーVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10081.jpg
082/067,s10d,HR,オリジンディアルガVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10082.jpg
083/067,s10d,HR,セキ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10083.jpg
084/067,s10d,HR,ナタネの活気,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10084.jpg
085/067,s10d,HR,ペリーラ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10d/10085.jpg
080/067,s10p,HR,ヒードランVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10080.jpg
081/067,s10p,HR,オリジンパルキアVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10081.jpg
082/067,s10p,HR,バサギリVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10082.jpg
083/067,s10p,HR,カイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10083.jpg
084/067,s10p,HR,ザクロ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10084.jpg
085/067,s10p,HR,タイサイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s10p/10085.jpg
085/067,s09a,HR,ヒスイバクフーンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10130.jpg
086/067,s09a,HR,ヒスイジュナイパーVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10131.jpg
087/067,s09a,HR,ヒスイダイケンキVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10132.jpg
088/067,s09a,HR,シマボシ,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10133.jpg
089/067,s09a,HR,ツツジ,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10134.jpg
090/067,s09a,HR,デンボク,https://img.yuyu-tei.jp/card_image/poc/100_140/s09a/10135.jpg
117/100,s09,HR,シェイミVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10117.jpg
118/100,s09,HR,リザードンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10118.jpg
119/100,s09,HR,エルフーンVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10119.jpg
120/100,s09,HR,アルセウスVSTAR,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10120.jpg
121/100,s09,HR,キャンプファイヤー,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10121.jpg
122/100,s09,HR,シロナの覇気,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10122.jpg
123/100,s09,HR,チェレンの気くばり,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10123.jpg
124/100,s09,HR,ハマナのバックアップ,https://img.yuyu-tei.jp/card_image/poc/100_140/s09/10124.jpg
116/100,s08,HR,シャンデラVMAX(エラー版：目の外側の線あり),https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10116.jpg
116/100,s08,HR,シャンデラVMAX(通常版：目の外側の線無し),https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10131.jpg
117/100,s08,HR,パルスワンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10117.jpg
118/100,s08,HR,ミュウVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10118.jpg
119/100,s08,HR,ミュウVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10119.jpg
120/100,s08,HR,ヨクバリスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10120.jpg
121/100,s08,HR,カゲツ,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10121.jpg
122/100,s08,HR,カミツレのきらめき,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10122.jpg
123/100,s08,HR,ダンサー,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10123.jpg
124/100,s08,HR,ポッドとデントとコーン,https://img.yuyu-tei.jp/card_image/poc/100_140/s08/10124.jpg
080/067,s07d,HR,ルガルガンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10080.jpg
081/067,s07d,HR,ダストダスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10081.jpg
082/067,s07d,HR,ジュラルドンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10082.jpg
083/067,s07d,HR,ジュラルドンVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10083.jpg
084/067,s07d,HR,キバナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10084.jpg
085/067,s07d,HR,スクールガール,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10085.jpg
086/067,s07d,HR,モノマネむすめ,https://img.yuyu-tei.jp/card_image/poc/100_140/s07d/10086.jpg
080/067,s07r,HR,オーロットVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10080.jpg
081/067,s07r,HR,ギャラドスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10081.jpg
082/067,s07r,HR,レックウザVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10082.jpg
083/067,s07r,HR,レックウザVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10083.jpg
084/067,s07r,HR,サナ,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10084.jpg
085/067,s07r,HR,スクールボーイ,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10085.jpg
086/067,s07r,HR,ヒガナの決意,https://img.yuyu-tei.jp/card_image/poc/100_140/s07r/10086.jpg
088/069,s06a,HR,リーフィアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10088.jpg
089/069,s06a,HR,リーフィアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10089.jpg
090/069,s06a,HR,グレイシアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10090.jpg
091/069,s06a,HR,グレイシアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10091.jpg
092/069,s06a,HR,ニンフィアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10092.jpg
093/069,s06a,HR,ニンフィアVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10093.jpg
094/069,s06a,HR,ブラッキーVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10094.jpg
095/069,s06a,HR,ブラッキーVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10095.jpg
096/069,s06a,HR,アロマなおねえさん,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10096.jpg
097/069,s06a,HR,マクワ,https://img.yuyu-tei.jp/card_image/poc/100_140/s06a/10097.jpg
084/070,s06h,HR,はくばバドレックスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06h/10084.jpg
085/070,s06h,HR,はくばバドレックスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06h/10085.jpg
086/070,s06h,HR,サダイジャVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06h/10086.jpg
087/070,s06h,HR,トルネロスVMAX,https://img.yuyu-tei.jp/card_image/poc/100_140/s06h/10087.jpg
